id;employer_id;user_id;user_country;client_type;slug;name;description;skill_id;subcategory_id;type;budget;status;el1;created
3169158;12302971;12306068;ES;new;agencia-de-marketing-para-centros-de-belleza-y-estetica;Agencia De Marketing Para Centros De Belleza Y Estética;Necesito desarrolladores web, expertos  en copywriting y en posicionamiento SEO para centros de belleza y estética, también expertos en creación de chatbots para este tipo de negocios para agilizar el tema de las citas y sea mas cómodo para el negocio en cuestión.;67;146;fixed;entre 100 y 250 usd;open;FALSO;2025-7-16, 14:51
3169162;12296570;12299667;BR;rebuy;criacao-de-landing-page-de-alta-performance-com-elementor-e-seo-basico;Criação de Landing Page de Alta Performance com Elementor e Seo Básico;Estamos buscando um desenvolvedor ou designer web experiente para criar uma landing page de alta performance para o lançamento de um novo produto. O projeto inclui a implementação de um formulário de captação de leads. Um wireframe detalhado será fornecido para guiar o desenvolvimento. Priorizamos uma estética clean, excelente performance de carregamento, otimização para SEO básico e uma experiência de usuário fluida e responsiva em dispositivos móveis e desktops. O profissional deve ter noções sólidas de UX e boas práticas de desenvolvimento web, ser ágil na execução e demonstrar atenção aos detalhes. Experiência comprovada com Elementor é essencial.;67;858;fixed;entre 0 y 50 usd;open;FALSO;2025-7-16, 14:55
3169170;12302947;12306044;BR;new;tenho-um-blog-que-iniciei-no-wordpress-mas-quero-termina-lo-e-melhorar-o-design;Tenho um blog que iniciei no Wordpress, mas quero terminá-lo e melhorar o design.;Tenho um blog que iniciei no Wordpress, mas quero terminá-lo e melhorar o design e qualidade visual, com abordagem SEO. O meu plano era algo como no anexo, mas está em um estágio que não me satisfaz. Cada post teria uma imagem padrão, talvez 300x400 pixels, um índice e referência para outros posts ou sites.;67;858;fixed;entre 50 y 100 usd;finished;VERDADEIRO;2025-7-16, 15:00
3169174;12303118;12306215;BR;new;criacao-e-configuracao-de-loja-online-para-venda-de-mangueiras-de-arrefecimento;Criação e Configuração de Loja Online para Venda de Mangueiras de Arrefecimento;Procuramos um profissional para configurar e otimizar nossa loja online nas plataformas Mercado Livre e Shopee, focada na venda de mangueiras de arrefecimento. O trabalho inclui a criação completa da loja em ambas as plataformas, cadastro de produtos com descrições detalhadas e imagens, e configuração de todas as funcionalidades essenciais para o início das vendas. O objetivo é estabelecer uma presença online robusta para alcançar um público amplo e impulsionar as vendas dos nossos produtos.;67;146;hourly;entre 15 y 45 usd/hs;open;VERDADEIRO;2025-7-16, 15:03
3169189;4899426;4902172;GB;rebuy;asistente-virtual-para-gestion-y-optimizacion-de-tienda-en-mercadolibre;Asistente Virtual para Gestión y Optimización de Tienda en Mercadolibre;Estamos buscando un asistente virtual responsable y proactivo con experiencia comprobada en MercadoLibre para la gestión y optimización diaria de nuestra tienda de joyería artesanal. El trabajo es remoto, con una dedicación estimada de 2 a 3 horas por día, de lunes a viernes.Las tareas principales incluyen la publicación de nuevos productos, lo que implica la carga de imágenes, la creación de títulos atractivos y descripciones detalladas. También será responsable de la optimización de publicaciones existentes, mejorando el SEO interno, la categorización y el uso de etiquetas relevantes. Se espera un seguimiento constante de métricas de rendimiento utilizando herramientas de análisis como Real Trends o similares, con el objetivo de implementar mejoras semanales.Adicionalmente, el asistente deberá activar campañas promocionales, coordinar la subida de material desde plataformas como Shopify y Tienda Nube, y realizar ajustes de precios o promociones según las indicaciones.Requisitos deseables: Experiencia real en el manejo de cuentas de MercadoLibre, conocimiento de Real Trends u otras herramientas de análisis de e-commerce, excelente redacción sin errores ortográficos ni gramaticales, y una conexión a internet estable. Se valorará positivamente el conocimiento básico de Tienda Nube o Shopify, aunque no es excluyente.Ofrecemos un proyecto serio y creativo, con la posibilidad de continuidad y crecimiento profesional. El trabajo es 100% remoto y se brindará colaboración diaria directa con el creador de la marca.;499;307;fixed;entre 100 y 250 usd;open;VERDADEIRO;2025-7-16, 15:11
3169190;2174579;2177403;BR;rebuy;instalacao-e-configuracao-de-intranet-wordpress-com-recursos-essenciais;Instalação e Configuração de Intranet Wordpress com Recursos Essenciais;"Preciso de um profissional para instalar e configurar um template de intranet em meu site WordPress. O objetivo é criar uma plataforma interna para 5 usuários (funcionários) com as seguintes funcionalidades principais: Comunicados informativos: Sistema para publicação de comunicados que exijam a ciência e confirmação de leitura por parte dos usuários. Calendário de eventos: Um calendário interativo para agendamento e visualização de eventos internos. ÁRea de documentação: Espaço dedicado para armazenamento e organização de documentos importantes, com fácil acesso para os usuários. Galeria de fotos: Uma seção para upload e visualização de fotos, funcionando como uma galeria interna. O projeto envolve a instalação do template, personalização para atender às necessidades específicas e configuração das funcionalidades mencionadas para garantir que os 5 usuários possam acessar e utilizar a plataforma de forma eficiente.
Para aprovação do Projeto, interessados devem ter implantado uma intranet anteriormente e me enviar prints de como ficaria.";67;858;fixed;entre 50 y 100 usd;open;FALSO;2025-7-16, 15:11
3169191;5298527;5301263;BR;rebuy;elaboracao-de-4-lp;Elaboração de 4 Lp;"Estamos buscando um profissional para desenvolver 4 landing pages com foco em:

Apresentação de produtos (benefícios, diferenciais e prova social)
Captação de leads via formulário
Conversão direta (redirecionamento para o nosso site)

As páginas devem ser responsivas, rápidas, com design moderno e voltadas para performance. Integração com formulário e conhecimento básico de SEO são desejáveis";67;858;fixed;entre 100 y 250 usd;working;VERDADEIRO;2025-7-16, 15:14
3169205;4807187;4809935;BR;rebuy;designer-para-criacao-e-diagramacao-de-ebook-profissional-sobre-financas-8-10-paginas;Designer para Criação e Diagramação de Ebook Profissional sobre finanças (8-10 Páginas);"Estamos buscando um(a) designer talentoso(a) para desenvolver o layout, identidade visual e diagramação de um eBook informativo sobre finanças com o título ""7 Erros Financeiros que Estão Freando o Crescimento da Sua Empresa"", com aproximadamente 8 a 10 páginas. Este material será direcionado a pequenas empresas e empreendedores, visando oferecer conteúdo didático e de fácil assimilação e será utilizado como isca digital.

Esperamos um design que transmita modernidade, limpeza e profissionalismo. É Fundamental a inclusão estratégica de ícones, elementos visuais e chamadas de ação (CTAs) para engajar o leitor.

Como referência de estilo, buscamos algo semelhante aos eBooks produzidos por empresas como RD Station, Rock Content ou Hotmart, que se destacam pela leitura fluida, abordagem didática e um visual leve e agradável.

Sumário:
Falta de conciliação bancária
Esquecimento de contas a pagar
Cobrança de clientes feita com atraso
Sem relatórios para decisões
Não saber o que sobra no mês
Mistura entre PF e PJ
Tempo perdido tentando resolver tudo";437;676;fixed;entre 0 y 50 usd;rating;VERDADEIRO;2025-7-16, 15:24
3169207;12303059;12306156;BR;new;desenvolvimento-de-catalogo-de-produtos-profissionais;Desenvolvimento de Catálogo de Produtos Profissionais;Estamos buscando um designer gráfico talentoso para desenvolver um novo catálogo de produtos/serviços para nossa empresa. O objetivo principal é criar um material profissional, atraente e que esteja perfeitamente alinhado com a nossa identidade visual. O catálogo será um folheto simples, com no máximo 3 folhas, ideal para apresentação rápida e eficaz. Precisamos que o design seja moderno e que a capa inclua informações essenciais sobre a empresa. A organização do conteúdo deve ser clara, com categorias bem definidas para os produtos ou serviços. É Fundamental que haja espaço dedicado para destacar os diferenciais da nossa empresa, bem como informações de contato e links para nossas redes sociais. O projeto deve resultar em uma versão digital do catálogo e também em um arquivo pronto para impressão, garantindo flexibilidade no uso.;437;676;fixed;entre 100 y 250 usd;open;VERDADEIRO;2025-7-16, 15:25
3169210;10975125;10977811;BR;new;freelancer-webdesigner-e-designer-grafico-para-equipe-colaborativa;Freelancer Webdesigner e Designer Gráfico para Equipe Colaborativa;"Estamos em busca de um(a) freelancer talentoso(a) para atuar como webdesigner e designer gráfico, integrando-se à nossa equipe de forma colaborativa. Procuramos um profissional com perfil proativo, organizado e comunicativo, que demonstre boa vontade para aprender e crescer junto com a empresa, adaptando-se às demandas e ao estilo do time.

Requisitos técnicos desejáveis:

Conhecimento em WordPress para desenvolvimento e manutenção de sites.
Noções de Figma para criação de layouts e prototipagem de interfaces.
Familiaridade com Canva para a produção rápida de materiais gráficos e conteúdo para redes sociais.
Conhecimento básico em Adobe Photoshop para edição de imagens e criação de peças visuais.

Valorizamos a capacidade de se desenvolver em um ambiente colaborativo e a busca contínua por aprimoramento. Esta é uma oportunidade de trabalho freelance com grande potencial de continuidade, ideal para quem busca um espaço para aplicar e expandir suas habilidades.

Esperamos que o profissional tenha disponibilidade para reuniões pontuais e para entregar projetos dentro dos prazos alinhados. Por favor, inclua seu portfólio ou trabalhos anteriores (mesmo que sejam projetos pessoais ou de estudo) ao enviar sua proposta.";437;747;fixed;mas de 3000 usd;open;VERDADEIRO;2025-7-16, 15:28
3169211;9369035;9371728;ES;rebuy;diseno-de-talleres-por-cloudpano;Diseño de talleres por Cloudpano;"Necesitamos persona seria y rápida para realizar uso en 3D en programa CloudPano.
Partiendo de plano de taller para realizar el render. Y hacer image es 3d a partir de imágenes enviadas";437;930;fixed;entre 100 y 250 usd;open;VERDADEIRO;2025-7-16, 15:29
3169225;12303397;12306494;BR;new;e-commerce-688;E-commerce;"Preciso de alguém que possa desenvolver um site que promete oferecer uma ""solução para o mercado digital"", com a venda de itens nem sempre convencionais para jogos famosos, indo desde skins até contas e gift cards. A plataforma é, basicamente, um marketplace de conteúdos digitais, permitindo compra e venda com promessa de segurança nas transações.

Preciso de alguém que entenda de criar um site do zero, que me traga segurança.";67;146;fixed;entre 250 y 500 usd;open;VERDADEIRO;2025-7-16, 15:38
3169236;436543;436769;MX;rebuy;automatizacion-de-envio-de-correos-con-datos-bancarios-en-shopify;Automatización de Envío de Correos con Datos Bancarios en Shopify;Se requiere la implementación de un proceso automatizado en una tienda Shopify existente. El objetivo principal es enviar un correo electrónico personalizado a los clientes que seleccionen 'transferencia bancaria' o 'depósito en efectivo' como método de pago, inmediatamente después de confirmar su compra. Este correo debe contener de forma clara y detallada toda la información bancaria necesaria para que el cliente pueda completar su pago (número de cuenta, nombre del banco, titular de la cuenta, etc.). El proyecto implica la configuración de flujos de trabajo dentro de Shopify o la integración de una solución que permita esta automatización. Se valorará la experiencia previa con la plataforma Shopify y la capacidad para configurar automatizaciones de correo electrónico eficientes y fiables. El entregable final será un sistema completamente funcional que automatice el envío de estos correos, asegurando una experiencia de compra fluida para el cliente y una gestión de pagos eficiente para la tienda.;67;146;fixed;entre 50 y 100 usd;open;FALSO;2025-7-16, 15:46
3169237;11374451;11377206;BR;new;desenvolvimento-de-aplicativo-de-transporte-urbano-exclusivo-para-frota-propria;Desenvolvimento de Aplicativo de Transporte Urbano Exclusivo para Frota Própria;"Estamos buscando um desenvolvedor ou equipe para criar um aplicativo de transporte urbano completo, similar ao modelo Uber. O objetivo é ter uma plataforma robusta que permita aos usuários solicitar viagens, acompanhar o trajeto em tempo real e gerenciar seus pedidos. O aplicativo será inicialmente implementado em uma cidade do interior, com foco em otimização para essa escala.

É Fundamental que o sistema suporte uma frota de veículos própria, sem a necessidade de integração inicial com motoristas terceirizados. Isso implica no desenvolvimento de um aplicativo para passageiros e um aplicativo separado para os motoristas da nossa frota.

As funcionalidades essenciais incluem:
- Registro e login de usuários e motoristas.
- Solicitação e agendamento de viagens.
- Rastreamento em tempo real do veículo no mapa.
- Histórico de viagens para usuários e motoristas.
- Avaliação de motoristas pelos usuários.
- Suporte a pagamentos (integração com gateways de pagamento).
- Para motoristas: aceitar/recusar corridas, navegação até o destino, gerenciamento de status (disponível/ocupado) e visualização de ganhos.

O desenvolvimento deve contemplar aplicativos nativos para Android e iOS para ambos os perfis (passageiro e motorista). Procuramos profissionais com experiência comprovada em desenvolvimento de aplicativos móveis, sistemas de geolocalização e integração de APIs.";67;228;hourly;entre 15 y 45 usd/hs;open;VERDADEIRO;2025-7-16, 15:48
3169239;5609616;5612348;BR;new;desenvolvimento-de-um-site-simples-com-checkout-transparentes;Desenvolvimento de um site simples com checkout transparentes;"Quero um site simples, igual a esse de ex: https://www.oficialpaguemenos.online/
Nessa pega desse jeito só que redirecionado para o meu checkout tem que acessas mobile.

Como é só uma cópia pra quem manja é 2p, se for bom o trampo vou consequentemente vou querer fazer mais";67;146;fixed;entre 50 y 100 usd;open;VERDADEIRO;2025-7-16, 15:50
3169241;12303435;12306532;US;new;mi-clima-interno;Mi clima interno;"1.	Pantalla de bienvenida
	•	Mensaje cálido tipo: “Hola, antes de dar al mundo, date un minuto para ti.”
	2.	Selector emocional
	•	Pregunta: ¿Cómo te sientes al empezar el día?
	•	Emoticones o palabras clave:
	•	??? Tranquila
	•	??? Triste
	•	??? Agitada
	•	?? Frustrada
	•	?? Esperanzada
	•	?? Apagada
	•	?? Abierta
	3.	Respuesta personalizada
	•	Cuando eliges una emoción, el sitio te muestra:
	•	Una afirmación
	•	Una mini práctica (respiración, reflexión, visualización)
	•	Un botón para “Escribir lo que siento” (puede ser una libreta emocional simple)
	4.	Botón para compartir o guardar
	•	“Hoy me siento ___” con una frase que puedas compartir en redes o guardar
	5.	Modo oscuro / claro
	•	Para que sea suave visualmente según la hora del día";437;747;fixed;entre 0 y 50 usd;open;FALSO;2025-7-16, 15:51
3169247;12003012;12006005;BR;new;desenvolvimento-de-app-assistente-com-ia-para-whatsapp-instagram-e-facebook;Desenvolvimento de App Assistente com Ia para Whatsapp, Instagram e Facebook;"Descrição do Projeto:
Olá, estou em busca de um(a) desenvolvedor(a) experiente para criar um aplicativo (web ou mobile) que funcione como um assistente automatizado com inteligência artificial para atendimento via mensagens nas seguintes plataformas:

WhatsApp Business

Instagram Direct

Facebook Messenger";67;228;fixed;entre 250 y 500 usd;open;VERDADEIRO;2025-7-16, 15:55
3169253;12303625;12306722;US;new;diseno-de-una-tienda-web-2;Diseño de una tienda web;"Necesito desarrollar una tienda digital para dentro de dos semanas o si es antes, mejor.
También estaría buscando a alguien que haga marketing digital.";437;747;fixed;entre 0 y 50 usd;escrowing_cancelled;FALSO;2025-7-16, 15:59
3169257;11926861;11929829;BR;rebuy;otimizacao-de-seo-para-plataforma-de-anuncios-similar-a-olx;Otimização de Seo para Plataforma de Anúncios (Similar à Olx);"Estamos procurando um programador freelancer com experiência sólida em SEO técnico para realizar a otimização completa de uma plataforma de anúncios voltada para negócios locais. O site já está em funcionamento, baseado em um template com estrutura semelhante ao OLX, e precisamos melhorar seu desempenho em mecanismos de busca. Objetivo: Melhorar o posicionamento orgânico da plataforma no Google, garantindo maior visibilidade para os anúncios locais e aumento de tráfego qualificado. 

Principais tarefas: Análise técnica do SEO atual (auditoria completa), Otimização de URLs amigáveis, Melhoria nas meta tags (title, description, etc.), 
Estruturação de dados (Schema.org) para anúncios.

Requisitos: Experiência com SEO técnico aplicado a plataformas web, Conhecimento em estrutura de sites de classificados (OLX ou similares)";499;307;fixed;entre 100 y 250 usd;open;VERDADEIRO;2025-7-16, 16:03
3169264;12303708;12306805;DE;new;rediseno-de-marca-y-asesoramiento-grafico-para-hospedaje-canino;Rediseño de Marca y Asesoramiento Gráfico para Hospedaje Canino;Necesitamos un profesional creativo para reinventar la estética de nuestro negocio de hospedaje canino. El enfoque principal es mejorar la calidad del logo actual y desarrollar una imagen corporativa que refleje nuestra filosofía: el perro como guía espiritual y la relación especial con el ser humano. Buscamos un rediseño completo que abarque todos los elementos visuales de la marca. Además, requerimos asesoramiento experto para la creación de anuncios efectivos que comuniquen nuestra propuesta de valor de manera impactante. El objetivo es lograr una estética coherente y atractiva que resuene con nuestra audiencia y fortalezca nuestra presencia en el mercado.;437;676;hourly;hasta 15 usd/hs;open;VERDADEIRO;2025-7-16, 16:08
3169298;10114959;10117648;UY;new;anuncios-publicitarios-en-google-para-uru-digital;Anuncios publicitarios en Google para Gestionar cuentas de anuncios en Uruguay, Agencia sem en México y Google Ads España;"Requerimos un especialista con más de 5 años de experiencia en Marketing Digital especializado en anuncios publicitarios en Google para Uru Digital 

En nuestra agencia urudt.com creemos que los nuevos talentos son la clave de nuestro crecimiento por eso si te quieres sumar dejanos tu mensaje y analizaremos tu incorporación.
Trabajamos como gestores de publicidad de google SEM y publicidad en Meta, como también en otros medios populares recurrentes donde los clientes buscan anunciar su empresa.  

Si crees que eres un especialista en anuncios publicitarios que nunca deja de aprender y está abierto a las nuevas tecnologías de internet, déjanos tu presentación aquí mismo!";499;522;hourly;mas de 45 usd/hs;open;FALSO;2025-7-16, 16:34
3169300;9079206;9081902;BR;new;criacao-de-identidade-visual-para-campanha-de-dia-dos-pais-injepro;Criação de Identidade Visual para Campanha de Dia dos Pais Injepro;Estamos buscando um designer talentoso para desenvolver a identidade visual completa para a nossa campanha de Dia dos Pais na Injepro. A campanha deve ser versátil e adaptável para atingir dois públicos-alalvo distintos: o cliente final e as revendas. Isso implica na criação de elementos visuais que possam ser utilizados em diferentes materiais de comunicação, tanto para o consumidor direto quanto para nossos parceiros de revenda. O projeto inclui a concepção de um conceito visual unificado, mas com variações sutis ou adaptações que ressoem com cada segmento. Esperamos uma identidade visual criativa, impactante e que transmita os valores da marca Injepro, ao mesmo tempo em que celebra a data comemorativa. O profissional deverá entregar os arquivos finais em formatos editáveis e prontos para uso em diversas mídias.;437;676;fixed;entre 50 y 100 usd;open;FALSO;2025-7-16, 16:35
3169304;12303999;12307096;BR;new;designer-grafico-para-desenvolvimento-de-papelaria-corporativa-criativa;Designer Gráfico para Desenvolvimento de Papelaria Corporativa Criativa;Estamos buscando um designer gráfico talentoso e criativo para nos auxiliar no desenvolvimento completo de nossa papelaria corporativa. Já possuímos nossa logo definida, mas precisamos de um profissional que traga novas ideias e conceitos para a aplicação da identidade visual em diversos materiais. O projeto inclui a criação e montagem de itens essenciais como cartões de visita, papel timbrado, envelopes, pastas, e outros elementos que contribuam para uma imagem profissional e coesa. Buscamos alguém com experiência em design de papelaria e que possa nos guiar na escolha dos melhores layouts e acabamentos. Por favor, inclua exemplos de trabalhos anteriores em seu portfólio.;437;676;fixed;entre 50 y 100 usd;working;VERDADEIRO;2025-7-16, 16:37
3169313;8611732;8614432;CL;new;diseno-y-desarrollo-de-tienda-online-en-shopify-para-productos-capilares;Diseño y Desarrollo de Tienda Online en Shopify para Productos Capilares;Se busca un profesional con experiencia en Shopify para diseñar y desarrollar una tienda online completa, especializada en la venta de productos capilares. El objetivo es crear una plataforma atractiva, funcional y fácil de usar que ofrezca una excelente experiencia de compra a los clientes. Se requiere un diseño moderno y responsive, optimizado para dispositivos móviles, que refleje la calidad de los productos. El proyecto incluye la configuración de la tienda, carga inicial de productos (aproximadamente 20-30), integración de pasarelas de pago seguras, optimización SEO básica y configuración de envío. Es fundamental que la tienda sea intuitiva para el usuario y que el proceso de compra sea fluido. Se valorará la capacidad de proponer soluciones creativas para destacar los productos y mejorar la conversión.;67;146;fixed;entre 500 y 1000 usd;open;FALSO;2025-7-16, 16:42
3169318;6351660;6354384;BR;new;desenvolvimento-de-aplicacao-de-gestao-para-carro-pipa-com-pix-e-controle-de-hidrometro;Desenvolvimento de Aplicação de Gestão para Carro Pipa com Pix e Controle de Hidrômetro;Estamos buscando um desenvolvedor ou equipe para criar uma aplicação completa de gestão para carros pipa. O sistema deve permitir que os motoristas, ao chegarem à fonte de água, leiam um QR Code para identificação. A aplicação precisará gerenciar o cadastro de motoristas, permitindo que eles informem a quantidade de litros de água que necessitam. Um recurso crucial será a integração com um sistema de pagamento via PIX, onde a aplicação gerará uma chave para o motorista efetuar o pagamento. Após a confirmação bem-sucedida do pagamento PIX, o sistema deverá liberar a água, integrando-se com um hidrômetro existente que se comunica via Wi-Fi. Além disso, a plataforma deve ser capaz de gerar diversos relatórios de gestão para acompanhamento e controle das operações. Todo o histórico de login e transações dos motoristas deverá ser armazenado para futuras consultas e auditorias. Buscamos uma solução robusta e intuitiva que otimize o processo de abastecimento e gestão.;67;228;fixed;entre 250 y 500 usd;open;VERDADEIRO;2025-7-16, 16:45
3169330;2801809;2804607;MX;rebuy;desarrollo-de-app-para-comercailizadora;Desarrollo de App para comercailizadora;Necesito una app donde los clientes puedan ver los productos que majemos, asi como las existencias en tiempo real, cargarlos al carrito, hacer la compra y solicitar cotización, o realizar la cotización en la misma app, también saber por medio de GPS dentro del paquete de envío de la mercancía comprada saber donde se encuentra el equipo en tiempo real con un servicio ya sea por contratación anual o por evento. Tambien que la app se conecte al canal de youtube del producto que el cliente este viendo para que le muestre videos de su uso. entre otras cosas;67;228;fixed;entre 500 y 1000 usd;open;VERDADEIRO;2025-7-16, 16:55
3169333;2404301;2407112;BR;rebuy;criacao-de-folder-institucional-para-divulgacao-de-casas-pre-fabricadas-em-steel-frame;Criação de Folder Institucional para Divulgação de Casas Pré-Fabricadas em Steel Frame;"Procuramos um designer gráfico para criar um folder institucional que replique o estilo e a identidade visual do nosso website. O objetivo é desenvolver um material de marketing impresso que destaque as qualidades das nossas casas pré-fabricadas em Steel Frame e incentive o agendamento de visitas.

O folder deverá incluir:
- Uma foto principal de uma casa, acompanhada de outras três vistas adicionais, para apresentar a estética e o design dos nossos projetos.
- Destaque para a informação de que as casas começam a partir de 33m², reforçando a acessibilidade e versatilidade das nossas construções.
- Apresentação de quatro projetos de casas já desenhados, cada um com seu nome e metragem correspondente (ex: ""2 dorms, 1 suíte | metragem"").
- Informações sobre os materiais de alta qualidade utilizados na construção, com foco nos benefícios do sistema construtivo em Steel Frame, como durabilidade, eficiência e sustentabilidade.
- ÊNfase na possibilidade de personalização dos projetos através de módulos adicionais, permitindo que os clientes adaptem as casas às suas necessidades específicas.
- Um convite claro para agendar uma visita à nossa casa decorada, servindo como uma chamada à ação para potenciais clientes.

O design deve ser profissional, atraente e consistente com a imagem da nossa marca. É Essencial que o folder incorpore os elementos de contacto da empresa, como redes sociais e número de telefone, além do logótipo e do site da empresa, garantindo que a informação seja facilmente acessível aos potenciais clientes e que o material direcione o tráfego para a nossa plataforma online.

O site seria: https://realizacasamodular.com.br/";437;676;fixed;entre 0 y 50 usd;open;VERDADEIRO;2025-7-16, 16:59
3169334;5586920;5589652;BR;rebuy;site-e-commerce-de-camisetas-lisas-e-personalizadas;Site E-commerce de camisetas lisas e personalizadas;"Gostaria de desenvolver um site funcional e bem comercial para a minha empresa, estamos iniciando as operações online mas a empresa já tem ampla carta de clientes.. Nossa ideia é vender para todo brasil através do site. 

Gostaria de orçamento para todo desenvolvimento do site, tenho algumas referencias e posso passar para ter como base. 

Tenho algumas ideias como um provador virtual e também algo que o cliente possa anexar seu logo e visualizar como ficaria e efetuar a compra. Acredito que essa segunda ideia deve demandar tempo e um orçamento maior mas quero analisar a possibilidade. 

Minha ideia é lançar o site e depois ir aprimorando a experiência de compra.";67;146;hourly;entre 15 y 45 usd/hs;open;VERDADEIRO;2025-7-16, 16:59
3169335;11829176;11832113;BR;new;apresentacao-power-point-106;Apresentação power point;"Estamos criando uma experiência afetiva personalizada, materializada em um box artesanal, com camadas de surpresa e profundidade emocional. 
vamos precisar desta  apresentação num tom bem simbolico que represente o significado da nossa propsota";437;747;fixed;entre 0 y 50 usd;working;VERDADEIRO;2025-7-16, 16:59
3169340;11914745;11917711;BR;new;criacao-de-mascote-em-motion;Criação de mascote em Motion;"?? Objetivo do Projeto:
Criar um mascote 3D animado (estilo Magazine Luiza ou Casas Bahia) para representar a marca O Biscoitão de forma simpática, acessível e memorável, fortalecendo a identidade visual da empresa e aproximando ainda mais o público-alvo através das redes sociais, vídeos promocionais, stories e campanhas publicitárias.

?? Sobre a Marca – O Biscoitão:
Uma loja especializada em produtos alimentícios de qualidade, com personalidade acolhedora, regional e com forte apelo afetivo. O nome “Biscoitão” remete à infância, às delícias da padaria, e ao carinho de comida feita com amor.

?? Mascote: Conceito e Estilo
Tipo: Personagem carismático e animado em 3D ou Motion 2D com profundidade

Estilo: Mistura entre fofura, simpatia e brasilidade. Pode ser um biscoito gigante com olhos, braços e sorriso, ou um personagem humano simpático com uniforme da loja (avental, chapéu de padeiro ou visual retrô).

Inspiração: Lu da Magalu, Bahianinho (Casas Bahia), Guaraná Antarctica, Boticário Bot.

Personalidade: Brincalhão, confiável, alegre, comunicativo e próximo do cliente. Um verdadeiro ""atendente virtual"" do Biscoitão.

Público-alvo: Famílias, donas de casa, crianças, jovens e adultos da região.

??? Aplicações esperadas:
Vídeos curtos para Reels e TikTok com falas, dancinhas ou interações com promoções.

Postagens estáticas com o mascote em diferentes expressões e poses.

Stories explicando promoções, atendimentos e lançamentos.

Vídeos institucionais com narração do mascote.

GIFs ou figurinhas animadas para WhatsApp e redes sociais.

Materiais impressos e embalagens no futuro.

?? Desejável na entrega:
Versão estática em poses diferentes (feliz, explicando, apontando, segurando produtos)

Versão animada (pelo menos 1 animação de boas-vindas ou apresentação da loja)

Arquivos em formatos editáveis (PSD/AI) e prontos para redes (MP4, PNG, GIF)

Paleta de cores e manual simplificado do personagem (manual de uso)

? Extras (se possível):
Voz padrão (neutra ou regional leve)

Sugestão de nome para o mascote

Adaptação de falas conforme campanhas";437;930;fixed;entre 50 y 100 usd;open;FALSO;2025-7-16, 17:02
3169343;12304208;12307305;US;new;criacao-de-identidade-visual-completa-para-clube-de-futebol;Criação de Identidade Visual Completa para Clube de Futebol;"Estamos buscando um designer gráfico talentoso e com experiência comprovada em projetos esportivos para desenvolver a identidade visual completa de um novo Clube de Futebol. O projeto exige a criação de todos os elementos visuais principais, garantindo uma imagem forte e coesa para o clube. Buscamos um profissional que possa entregar os seguintes itens com agilidade e alta qualidade:

- Escudo Oficial: Design único e memorável que represente a essência e os valores do clube.
- Uniformes Oficiais: Criação dos designs para os uniformes de jogo (casa e fora), incluindo detalhes como fontes para números e nomes, e posicionamento de patrocinadores.
- Bandeira do Clube: Design da bandeira oficial, alinhado com o escudo e a paleta de cores.
- Souvenirs: Desenvolvimento de conceitos visuais para diversos itens de merchandising, como cachecóis, bonés, canecas, etc.
- Papelaria Institucional: Criação de elementos de papelaria, como timbrado, envelopes, cartões de visita, entre outros.

É Fundamental que o designer tenha um portfólio relevante na área esportiva e demonstre capacidade de trabalhar com prazos apertados, mantendo a excelência criativa. O objetivo é estabelecer uma identidade visual impactante que ressoe com os torcedores e o público em geral.";437;676;fixed;entre 250 y 500 usd;open;FALSO;2025-7-16, 17:05
3169350;6015237;6017965;RO;new;especialista-seo-freelance-para-gestion-de-proyectos-a-largo-plazo;Especialista Seo Freelance para Gestión de Proyectos a Largo Plazo;Estamos buscando un especialista SEO freelance altamente cualificado para establecer una colaboración a largo plazo. El profesional seleccionado será responsable de la gestión integral de diversos proyectos SEO mensuales. Las tareas principales incluirán la optimización on-page de sitios web, la creación estratégica de contenidos orientados a SEO, la monitorización continua de los resultados de las campañas y la elaboración de informes mensuales detallados sobre el rendimiento y el progreso. Buscamos a alguien proactivo, con experiencia demostrable en la mejora del posicionamiento orgánico y que pueda trabajar de forma autónoma, aportando soluciones y estrategias para alcanzar los objetivos de nuestros clientes.;499;307;hourly;entre 15 y 45 usd/hs;open;FALSO;2025-7-16, 17:10
3169351;12304340;12307437;CO;new;diseno-cad-especializado-para-proyectos-de-ciencias-e-ingenieria;Diseño Cad Especializado para Proyectos de Ciencias e Ingeniería;Se busca un experto en diseño CAD con dominio de AutoCAD para desarrollar diseños precisos y detallados aplicables a diversas áreas de las ciencias. El proyecto implica la creación de planos, esquemas o modelos para diferentes aplicaciones científicas, que pueden incluir desde el diseño de equipos de laboratorio, prototipos para experimentos, visualización de estructuras moleculares o biológicas, hasta representaciones de sistemas complejos en física o química. Es fundamental que el profesional tenga una comprensión sólida de los principios científicos para asegurar la exactitud y funcionalidad de los diseños. Se valorará la capacidad para interpretar requisitos técnicos complejos y transformarlos en representaciones visuales claras y funcionales.;545;875;fixed;entre 0 y 50 usd;open;FALSO;2025-7-16, 17:13
